№ лота,Код ТРУ,Наименование товара,Наименование объявления,Наименование и описание лота,Кол-во,"Сумма, тг.",Способ закупки,Статус
80278603-ОК2,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15764405-1 Приобретение трехкомнатных квартир для Социально уязвимых слоев населения в городе Шымкент,Квартира,10,280 000 000.00,Открытый конкурс,Закупка состоялась
80278685-ОК2,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15764405-1 Приобретение трехкомнатных квартир для Социально уязвимых слоев населения в городе Шымкент,Квартира,10,280 000 000.00,Открытый конкурс,Закупка состоялась
80278653-ОК2,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15764405-1 Приобретение трехкомнатных квартир для Социально уязвимых слоев населения в городе Шымкент,Квартира,10,280 000 000.00,Открытый конкурс,Закупка состоялась
80278701-ОК2,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15764405-1 Приобретение трехкомнатных квартир для Социально уязвимых слоев населения в городе Шымкент,Квартира,10,280 000 000.00,Открытый конкурс,Закупка состоялась
80278583-ОК2,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15764405-1 Приобретение трехкомнатных квартир для Социально уязвимых слоев населения в городе Шымкент,Квартира,10,280 000 000.00,Открытый конкурс,Закупка состоялась
80278673-ОК2,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15764405-1 Приобретение трехкомнатных квартир для Социально уязвимых слоев населения в городе Шымкент,Квартира,10,280 000 000.00,Открытый конкурс,Закупка состоялась
80278659-ОК2,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15764405-1 Приобретение трехкомнатных квартир для Социально уязвимых слоев населения в городе Шымкент,Квартира,10,280 000 000.00,Открытый конкурс,Закупка состоялась
80278589-ОК2,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15764405-1 Приобретение трехкомнатных квартир для Социально уязвимых слоев населения в городе Шымкент,Квартира,10,280 000 000.00,Открытый конкурс,Закупка состоялась
80278638-ОК2,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15764405-1 Приобретение трехкомнатных квартир для Социально уязвимых слоев населения в городе Шымкент,Квартира,10,280 000 000.00,Открытый конкурс,Закупка состоялась
80278596-ОК2,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15764405-1 Приобретение трехкомнатных квартир для Социально уязвимых слоев населения в городе Шымкент,Квартира,10,280 000 000.00,Открытый конкурс,Закупка состоялась
80278690-ОК2,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15764405-1 Приобретение трехкомнатных квартир для Социально уязвимых слоев населения в городе Шымкент,Квартира,10,280 000 000.00,Открытый конкурс,Закупка состоялась
80278624-ОК2,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15764405-1 Приобретение трехкомнатных квартир для Социально уязвимых слоев населения в городе Шымкент,Квартира,10,280 000 000.00,Открытый конкурс,Закупка состоялась
80278627-ОК2,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15764405-1 Приобретение трехкомнатных квартир для Социально уязвимых слоев населения в городе Шымкент,Квартира,10,280 000 000.00,Открытый конкурс,Закупка состоялась
80680889-ОИ3,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15764367-1 Услуги финансового лизинга по приобретению автотранспортных средств для ДП области Жетісу,Услуги по финансовому лизингу,1,2 085 610 400.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
81295320-ОК1,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15764081-1 Услуги аэропортов по обслуживанию и наземному обеспечению воздушных судов за пределами Республики Казахстан,Услуги аэропортов по обслуживанию воздушных судов,1,69 642 857.14,Открытый конкурс,Закупка состоялась
81259037-КРБС1,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой","15763972-1 «Корректировка проекта «Реконструкция здания Департамента юстиции г. Алматы», по адресу: г. Алматы, Медеуский район, ул. Зенкова, дом 47.» для КГУ ""Управление строительства города Алматы""",Работы по возведению (строительству) нежилых зданий/сооружений,1,96 387 868.00,Конкурс с использованием рейтингово-балльной системы,Закупка состоялась
72650546-ОИ5,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15764010-1 Приобретение медицинского комплекса ТМС,Аппарат физиотерапевтический,1,19 890 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80804418-КРБС1,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой","15763663-1 Технический надзор за ходом ""Строительство пристройки общежития со столовой к зданию КГУ «Специальная школа-интернат №4 для слепых и слабовидящих детей» по адресу: г. Алматы, ул. Ладыгина, 33, Ауэзовского района"" для КГУ ""Управление строительства города Алматы""",Услуги по осуществлению технического надзора в сфере строительной деятельности,1,68 626 864.00,Конкурс с использованием рейтингово-балльной системы,Закупка состоялась
81144792-ОК1,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой","15763635-1 Работы по среднему ремонту автомобильной дороги Байторысай-Шевченко 0-13 км (13,0 км), Мартукский район, Актюбинская область.",Работы по среднему ремонту автомобильной дороги,1,442 378 349.29,Открытый конкурс,Закупка состоялась
80638122-ОИ3,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15763584-1 Приобретение услуг финансового лизинга транспортных средств,Услуги по финансовому лизингу,1,1 981 378 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80641748-ОИ3,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15763531-1 Услуга по предоставлению транспортных средств путем финансового лизинга,Услуги по финансовому лизингу,1,1 910 659 400.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79431393-ЗЖ4,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15763454-1 Приобретение одноквартирного жилого дома в селе Жаскайрат,Квартира,1,19 000 000.00,Закупка жилища,Закупка состоялась
81112009-КРБС1,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15762842-1 Ведение технического надзора по объекту «Строительство подводящего газопровода и газораспределительных сетей г.Талдыкорган области Жетісу»,Услуги по осуществлению технического надзора в сфере строительной деятельности,1,24 612 954.31,Конкурс с использованием рейтингово-балльной системы,Закупка состоялась
81187620-КРБС1,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15762725-1 Услуги по техническому надзору за ходом строительства объекта «Перевод объектов медицинского кластера в квадрате улиц пр. Мәңгілік Ел –ул. Хусейн бен Талал – пр. Қабанбай батыр – ул. Тұрар Рысқұлов на централизованное теплоснабжение,Услуги по осуществлению технического надзора в сфере строительной деятельности,1,17 745 239.00,Конкурс с использованием рейтингово-балльной системы,Закупка состоялась
81084144-ОК1,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15756213-2 Приобретение административного здания в селе Талшык Акжарского района Северо-Казахстанской области,Здание,1,17 857 142.00,Открытый конкурс,Закупка состоялась
81239657-ЗЦП1,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15762601-1 Микроскоп прямой для лабораторных исследований /Ответственное лицо - Айдар моб. +7-777-791-73-37/,Микроскоп,1,15 000 000.00,Запрос ценовых предложений,Закупка состоялась
80515836-ОК2,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15762488-1 Аппаратно-программный комплекс для автоматизации и цифровизации камер хранения вещественных доказательств,Комплекс программно-аппаратный,10,40 178 571.40,Открытый конкурс,Закупка состоялась
